Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,State,City,Region,Postal_Code,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Profit_Margin,Ship_Mode,Shipping_Cost,Payment_Method,Order_Status,Salesperson,Return_Status,Customer_Rating
ORD016138,2023-04-11,2023-04-09,CUST05322,John Sharma,Home Office,INDIA,Tamil Nadu,Chennai,East,400001 ,P01022,Laptop Max,Furniture,Chair,Zen,7,₹3886.88,0.21,21494.4464,2950.58,840.39,3.91,Same Day,163.94,UPI,Cancelled,Meera,,3
ORD038863,"Apr 06, 2025",2025-04-17,CUST14219,Rahul ,Home Office,india,Tamil Nadu, MUMBAI ,East,400001 ,P01413,Laptop 2025,Technology,Laptop,Prime,10,4935.1,0.05,46883.45,3507.02,11813.25,25.2,Standard,345.95,Net Banking,Shipped,Karan,Yes,1
ORD016157,2024-04-10,2024-04-08,CUST04534,Sara Sharma, consumer ,India,Tamil Nadu,,,ABC123,P01935,Phone ,Furniture,Chair,Acme,20,3697.34,0.03,71728.39600000001,2198.01,27768.2,38.71,standard ,291.74,Net Banking,Shipped,Rohit,Yes,Five
ORD008872,"Dec 21, 2023",2023-12-29,CUST13537,Sneha , consumer ,UAE,Tamil Nadu,Delhi,,ABC123,P01758,Laptop X,Furniture,Table,,16,3299.1,0.17,43812.047999999995,2866.18,-2046.83,-4.67,Express,496.18,,Delivered,,,5
ORD021419,"May 01, 2023",2023-05-15,CUST12839,Neha Patel, consumer ,india,Maharashtra,Bengaluru,West,,P00619,Notebook Pro,Furniture,Table,Zen,18,2006.64,0.29,25644.859200000003,1676.06,-4524.22,-17.64,Express,26.42,COD,Cancelled,,Yes,Five
ORD025111,2023-04-16,2023-04-28,CUST02615,Neha Patel, consumer ,USA,Delhi,Bengaluru,South,400001 ,P01963,Phone ,Office Supplies,Paper,Acme,6,2689.09,1.2,-3226.9079999999994,1455.36,-11959.07,370.6,Standard,311.35,Net Banking,Delivered,Anjali,No,1
ORD020055,"May 13, 2024",2024-05-12,CUST13174, Singh,Consumer,,Karnataka,Delhi,East,516243,P02136,Phone Max,Furniture,Chair,,17,1498.57,1.2,-5095.137999999999,719.77,-17331.23,340.15,Standard,242.51,UPI,Shipped,Anjali,Yes,
ORD012543,13/10/2023,2023-10-11,CUST01136,Amit Khan, consumer ,UAE,Maharashtra, MUMBAI ,West,ABC123,P02269,Notebook Max,Office Supplies,Paper,Acme,1,3072.12,,3072.12,1548.64,1523.48,49.59,Standard,413.31,Cash,Delivered,Anjali,No,4
ORD041717,2023-10-17,2023-10-15,CUST10414,John Sharma,Corporate,INDIA,Karnataka,Delhi,South,,P00968,Mouse Pro,Furniture,Table,Acme,16,1978.59,1.2,-6331.4879999999985,1456.12,-29629.41,467.97,standard ,117.41,Cash,Pending,,Yes,Five
ORD014828,"Sep 18, 2023",2023-09-19,CUST09951,Neha ,Corporate,INDIA,Karnataka,Pune,,ABC123,P00281,Phone X,Furniture,Chair,Acme,4,326.76,-0.1,1437.7440000000001,187.28,688.62,47.9,Standard,378.57,,Shipped,Meera,No,3
ORD007510,2024-04-07,2024-04-07,CUST03904,Priya Singh, consumer ,USA,Karnataka,,,550100,P01104,Notebook 2025,Furniture,Chair,Acme,13,3712.69,1.2,-9652.993999999999,2821.3,-46329.89,479.95,Standard,182.51,UPI,Pending,Rohit,Yes,Five
ORD042337,2024-02-21,2024-03-07,CUST03751,Priya Khan,Consumer,UAE,Maharashtra,,North,621339,P01842,Notebook Pro,Furniture,Chair,Acme,16,343.3,1.2,-1098.5599999999997,155.42,-3585.28,326.36,Same Day,332.37,Cash,Shipped,Rohit,No,Five
ORD029371,2025-05-02,2025-05-14,CUST14357,Aditya Sharma,Consumer,INDIA,Tamil Nadu,,West,ABC123,P01692,Mouse X,Office Supplies,Paper,Prime,16,3318.92,-0.1,58412.992000000006,2355.48,20725.31,35.48,standard ,162.15,UPI,Cancelled,Anjali,,3
ORD017796,"Jul 24, 2024",2024-08-08,CUST11556,Vikas , consumer ,,Maharastra,,,ABC123,P01425,Notebook Max,Furniture,Chair,Nova,16,1513.7,,24219.2,1225.24,4615.36,19.06,standard ,487.55,UPI,Shipped,Rohit,,3
ORD003027,2024-08-27,2024-08-27,CUST03678,Amit Patel,Corporate,,Maharastra,Hydrabad,West,,P01378,Desk Pro,Technology,Laptop,Acme,10,1870.06,1.2,-3740.119999999999,797.74,-11717.52,313.29,Same Day,310.57,Card,Cancelled,Karan,No,2
ORD032050,"Apr 07, 2024",2024-04-13,CUST03657,Priya Khan, consumer ,india,Tamil Nadu,Mumbai,North,605357,P01414,Desk ,Office Supplies,Paper,,7,1348.7,1.2,-1888.1799999999996,880.47,-8051.47,426.41,Express,286.69,COD,Cancelled,,Yes,5
ORD041561,12/04/2025,2025-04-23,CUST03879,John Sharma,Consumer,,Karnataka,Chennai,East,ABC123,P01497,Chair Pro,Furniture,Table,Acme,12,3349.81,-0.1,44217.492000000006,1369.55,27782.89,62.83,standard ,91.57,UPI,Shipped,,Yes,1
ORD006371,"Sep 08, 2024",2024-09-19,CUST08329,Sara Sharma,Consumer,india,,Delhi,South,,P02456,Mouse 2025,Furniture,Table,Nova,10,485.41,-0.1,5339.510000000001,342.67,1912.81,35.82,Same Day,397.66,Cash,Delivered,Meera,,5
ORD002164,"Feb 23, 2023",2023-02-21,CUST12462,Aditya Patel,Consumer,india,Maharashtra,Hydrabad,South,,P02995,Desk Pro,Technology,Phone,Nova,18,₹1091.67,1.2,-3930.0119999999993,906.36,-20244.49,515.13,Same Day,177.05,Net Banking,Delivered,Meera,Yes,4
ORD032779,2024-11-07,2024-11-20,CUST11516,Rahul Patel,Home Office,India,Maharashtra,,South,ABC123,P01387,Chair Max,Furniture,Chair,Prime,9,4221.77,,37995.93000000001,3325.63,8065.26,21.23,Express,185.02,Net Banking,Shipped,Meera,Yes,
ORD033249,"May 07, 2025",2025-05-15,CUST11026,Amit Sharma,Consumer,UAE,Delhi,Hydrabad,North,ABC123,P00203,Notebook Max,Tech,Laptop,Zen,14,4229.67,-0.1,65136.91800000001,3749.91,12638.18,19.4,Standard,403.2,,Cancelled,,No,3
ORD041923,2024-03-18,2024-03-23,CUST12326,Aditya Sharma,Corporate,India,,Chennai,West,ABC123,P00970,Laptop X,Technology,Laptop,,17,824.76,,14020.92,657.72,2839.68,20.25,standard ,486.29,Card,Shipped,Rohit,,5
ORD036148,10/08/2023,2023-08-19,CUST14597, ,Corporate,,Tamil Nadu,Pune,North,,P01014,Phone X,Technology,Laptop,Nova,7,1446.95,-0.1,11141.515000000001,1200.23,2739.91,24.59,standard ,496.6,COD,Pending,Karan,No,4
ORD008574,"Jun 03, 2023",2023-06-13,CUST05362,Rahul Patel,Consumer,INDIA,Gujarat,Hydrabad,South,333083,P02911,Mouse 2025,Furniture,Chair,,9,1760.5,,15844.5,816.58,8495.28,53.62,Express,278.34,Card,Pending,Karan,,3
ORD016880,2024-12-05,2024-12-19,CUST14512,Aditya Singh,Corporate,,Karnataka,Pune,,,P01768,Desk 2025,Office Supplies,Paper,Zen,13,1157.84,,15051.919999999998,847.84,4030.0,26.77,Same Day,39.51,Net Banking,Shipped,Rohit,No,Five
ORD039405,25/05/2024,2024-05-25,CUST04096,Sneha Sharma,Home Office,USA,Delhi, MUMBAI ,North,ABC123,P02707,Phone ,Furniture,Chair,Nova,8,2100.55,,16804.4,1661.97,3508.64,20.88,Standard,388.75,,Shipped,Karan,,
ORD033923,2023-06-21,2023-06-19,CUST02395, Khan,Consumer,UAE,Gujarat,Mumbai,,ABC123,P02354,Notebook ,Furniture,Chair,,9,4907.81,1.2,-8834.057999999999,2521.38,-31526.48,356.87,standard ,484.6,COD,Cancelled,,,5
ORD040726,2023-04-26,2023-05-10,CUST01303,Neha , consumer ,India,Maharastra,Mumbai,,245475,P02254,Phone 2025,Technology,Phone,Nova,13,3178.02,,41314.26,1431.19,22708.79,54.97,Standard,168.01,UPI,Shipped,Meera,No,
ORD029805,"Mar 25, 2025",2025-04-04,CUST01616,Vikas Sharma,Consumer,India,Maharashtra,Delhi,East,398434,P02266,Mouse X,Office Supplies,Paper,Nova,17,2615.66,-0.1,48912.842000000004,1974.39,15348.21,31.38,Express,340.05,UPI,Delivered,Meera,,1
ORD028205,2024-01-10,2024-01-18,CUST12688, Patel,Home Office,india,Delhi,Mumbai,,400001 ,P02670,Desk 2025,Office Supplies,Paper,,18,2482.11,1.2,-8935.596,1122.69,-29144.02,326.16,Express,417.36,UPI,Pending,Karan,No,5
ORD019622,2024-07-30,2024-07-29,CUST12012,John Sharma, consumer ,INDIA,Tamil Nadu,Hydrabad,East,400001 ,P02471,Desk ,Furniture,Table,Nova,14,371.16,1.2,-1039.2479999999998,293.01,-5141.39,494.72,Same Day,306.64,UPI,Delivered,Rohit,No,5
ORD033522,2023-07-26,2023-08-08,CUST14731,Vikas Patel, consumer ,,Karnataka,,North,ABC123,P00518,Mouse 2025,Technology,Laptop,Acme,9,3157.9,,28421.100000000002,2463.63,6248.43,21.99,Standard,97.48,,Delivered,,Yes,
ORD037338,2024-08-06,,CUST13724,Sneha Khan,Home Office,india,,,,,P01897,Laptop 2025,Technology,Phone,Nova,0,2023.99,,0.0,1677.93,0.0,,Same Day,490.7,COD,Delivered,,Yes,2
ORD012707,2024-04-04,2024-04-07,CUST12986,Rahul ,Home Office,INDIA,Karnataka,Chennai,,790212,P00185,Desk X,Furniture,Chair,Nova,20,1563.1,,31262.0,790.04,15461.2,49.46,Standard,260.29,UPI,Shipped,,No,3
ORD035697,2024-03-11,,CUST09963,Sneha Singh,Home Office,India,Maharastra,Pune,,,P00079,Chair X,Furniture,Table,,19,4207.17,-0.1,87929.853,3434.59,22672.64,25.78,standard ,499.76,Cash,Shipped,Anjali,Yes,1
ORD003691,"Mar 06, 2025",2025-03-06,CUST07195,Amit Khan,Home Office,india,Tamil Nadu,Pune,South,485423,P02054,Mouse 2025,Technology,Phone,Acme,6,2483.42,1.2,-2980.1039999999994,1165.25,-9971.6,334.61,Standard,58.39,,Cancelled,,,Five
ORD001876,"May 16, 2024",2024-05-23,CUST03714,Amit ,Consumer,USA,Tamil Nadu,,East,ABC123,P01327,Chair Pro,Furniture,Table,Acme,20,3327.89,1.2,-13311.559999999998,1342.45,-40160.56,301.7,Express,71.87,Card,Pending,Rohit,Yes,5
ORD028759,2024-05-07,2024-05-11,CUST03327,John Sharma, consumer ,India,Maharastra,Chennai,North,ABC123,P00690,Mouse Pro,Office Supplies,Paper,Prime,9,1092.59,-0.1,10816.641,701.18,4506.02,41.66,Same Day,254.76,UPI,Delivered,,Yes,Five
ORD026815,03/05/2024,2024-05-07,CUST01957,Sara , consumer ,,Karnataka,Delhi,South,404623,P00138,Chair X,Tech,Chair,,9,3486.89,-0.1,34520.211,2516.73,11869.64,34.38,Same Day,127.9,,Delivered,Karan,No,Five
ORD026796,2023-04-07,2023-04-16,CUST01340,Neha Sharma,Corporate,INDIA,Karnataka,Hydrabad,,ABC123,P02592,Notebook X,Office Supplies,Paper,Prime,12,4044.81,0.18,39800.930400000005,2244.44,12867.65,32.33,standard ,429.67,Cash,Pending,Karan,No,
ORD022333,"Aug 10, 2024",2024-08-25,CUST01477,Aditya Patel,Corporate,UAE,Karnataka,,West,,P01680,Mouse ,Technology,Laptop,Prime,11,4689.86,1.2,-10317.691999999997,1917.13,-31406.12,304.39,Same Day,425.66,UPI,Pending,Karan,No,3
ORD022549,2024-11-01,2024-11-03,CUST11685, ,Home Office,,Delhi,Chennai,,ABC123,P01599,Phone 2025,Furniture,Table,Acme,9,3388.19,-0.1,33543.081,2119.25,14469.83,43.14,Same Day,275.97,COD,Delivered,Karan,No,
ORD025749,"Jun 19, 2024",2024-06-19,CUST14847,John Singh,Corporate,INDIA,Gujarat,Delhi,,,P02881,Notebook 2025,Furniture,Chair,Acme,2,2120.91,1.2,-848.3639999999998,915.58,-2679.52,315.85,Standard,462.83,Cash,Cancelled,Karan,,1
ORD002259,"Nov 24, 2024",2024-12-02,CUST00119,Rahul Khan,Consumer,INDIA,Tamil Nadu,Mumbai,East,,P00591,Phone Pro,Office Supplies,Paper,Prime,17,381.77,0.02,6360.2882,167.68,3509.73,55.18,Standard,248.62,COD,Pending,Meera,No,
ORD000830,29/05/2023,2023-05-30,CUST00800, Sharma,Home Office,,Tamil Nadu, MUMBAI ,West,,P00690,Mouse Max,Office Supplies,Paper,Prime,20,1319.94,-0.1,29038.680000000004,742.47,14189.28,48.86,Standard,179.66,Net Banking,Pending,Meera,,4
ORD024313,2024-05-16,2024-05-25,CUST08118,Rahul Khan, consumer ,India,Maharashtra,Bengaluru,South,400001 ,P00765,Laptop 2025,Furniture,Chair,Nova,0,233.35,1.2,-0.0,207.01,-0.0,,standard ,32.95,UPI,Delivered,Meera,No,3
ORD025937,06/06/2023,2023-06-05,CUST13401,Rahul ,Corporate,India,,Bengaluru,,,P02711,Laptop ,Furniture,Table,Acme,3,1227.32,,3681.96,894.91,997.23,27.08,standard ,263.05,Cash,Pending,Anjali,Yes,Five
ORD030795,"Sep 17, 2023",2023-09-18,CUST07444,Rahul Khan, consumer ,USA,Gujarat,Hydrabad,West,400001 ,P01261,Laptop X,Office Supplies,Paper,Zen,13,3435.01,-0.1,49120.64300000001,1888.29,24572.87,50.03,Express,61.61,,Cancelled,Rohit,Yes,2
ORD006082,2024-11-02,2024-11-16,CUST11645,Sara Sharma,Corporate,INDIA,Maharashtra,Hydrabad,East,400001 ,P02188,Laptop 2025,Technology,Phone,Prime,17,2840.94,,48295.98,2397.27,7542.39,15.62,standard ,258.13,Cash,Delivered,Anjali,Yes,
ORD010654,2023-07-09,2023-07-15,CUST01897,Aditya Khan, consumer ,UAE,Karnataka,Bengaluru,South,229965,P00766,Notebook 2025,Furniture,Chair,Nova,15,3673.66,1.2,-11020.979999999996,1673.29,-36120.33,327.74,standard ,432.23,,Delivered,,,Five
ORD041597,"Jan 10, 2024",2024-01-11,CUST06714,Vikas Singh,Corporate,India,,Chennai,South,,P01217,Notebook 2025,Office Supplies,Paper,Nova,12,2550.02,,30600.239999999998,1427.99,13464.36,44.0,Same Day,215.97,Card,Delivered,Anjali,,
ORD035640,14/08/2023,2023-08-12,CUST11010,Priya Sharma,Home Office,,Maharashtra,Chennai,,ABC123,P02197,Desk X,Technology,Phone,Nova,4,₹4643.64,0.21,14673.9024,2425.99,4969.94,33.87,Same Day,313.65,UPI,Cancelled,Rohit,Yes,5
ORD007412,"Dec 19, 2023",2023-12-29,CUST11557,Neha Khan,Home Office,India,Delhi,,West,900454,P01421,Phone X,Furniture,Table,Zen,13,825.15,1.2,-2145.3899999999994,527.65,-9004.84,419.73,Same Day,447.73,COD,Delivered,,Yes,3
ORD043406,31/03/2024,,CUST01616,Sara ,Consumer,INDIA,Karnataka,Chennai,North,ABC123,P01493,Notebook X,Technology,Phone,Nova,0,2915.92,-0.1,0.0,1168.88,0.0,,Same Day,322.51,UPI,Shipped,,Yes,5
ORD032395,14/07/2024,2024-07-29,CUST10618,Amit Khan,Corporate,UAE,Maharashtra,,East,887773,P01466,Notebook Pro,Office Supplies,Paper,Prime,17,865.33,0.01,14563.5039,460.42,6736.36,46.26,standard ,355.5,UPI,Pending,Karan,,4
ORD036153,2023-03-09,2023-03-21,CUST06686,Amit ,Consumer,,Delhi,Mumbai,North,ABC123,P00927,Chair X,Furniture,Chair,,10,4748.02,1.2,-9496.039999999999,3298.11,-42477.14,447.31,Same Day,140.23,Cash,Shipped,Anjali,Yes,4
ORD016593,25/12/2023,2024-01-09,CUST04969,Amit Khan,Consumer,USA,,Delhi,,,P02062,Phone 2025,Technology,Phone,,2,2265.46,0.45,2492.0060000000003,1419.71,-347.41,-13.94,Express,126.78,COD,Shipped,Rohit,Yes,3
ORD033398,08/11/2023,2023-11-22,CUST13054,Sara , consumer ,USA,Karnataka,Mumbai,,400001 ,P01289,Mouse ,Technology,Laptop,Nova,7,2325.38,0.48,8464.3832,1647.35,-3067.07,-36.24,standard ,374.75,COD,Delivered,,,4
ORD017944,"Apr 21, 2024",2024-04-25,CUST05388,Amit Patel,Home Office,UAE,Maharastra,Delhi,North,ABC123,P00517,Phone Max,Technology,Phone,,20,3938.36,1.2,-15753.439999999995,3102.16,-77796.64,493.84,Same Day,415.67,UPI,Pending,Karan,,
ORD012449,30/03/2024,2024-03-28,CUST10359,John Sharma, consumer ,UAE,Maharashtra,Pune,West,400001 ,P01113,Phone Pro,Furniture,Table,,2,4477.73,1.2,-1791.0919999999994,2997.15,-7785.39,434.67,Same Day,65.71,,Shipped,,Yes,3
ORD040779,2023-01-30,2023-02-02,CUST14810,Vikas Singh,Corporate,india,Delhi,Mumbai,,400001 ,P00628,Notebook 2025,Furniture,Chair,Prime,0,3985.68,0.27,0.0,1993.77,0.0,,Express,233.13,Net Banking,Delivered,,,Five
ORD043684,2024-10-12,2024-10-18,CUST02146,Vikas ,Home Office,INDIA,Delhi,,,400001 ,P02064,Notebook 2025,Furniture,Table,,20,384.02,0.1,6912.36,262.13,1669.76,24.16,Same Day,291.0,Cash,Shipped,Karan,Yes,
ORD026804,"Oct 09, 2023",2023-10-15,CUST04331,Vikas Singh,Home Office,INDIA,Delhi,Delhi,East,881267,P02872,Chair Pro,Office Supplies,Paper,Prime,8,2061.27,,16490.16,971.73,8716.32,52.86,Same Day,474.37,COD,Cancelled,Anjali,No,Five
ORD010865,2023-10-25,,CUST09676,Amit Khan,Home Office,UAE,Delhi,Delhi,East,ABC123,P02454,Laptop X,Office Supplies,Paper,Acme,-1,452.51,-0.1,-497.761,231.33,-266.43,53.53,standard ,304.92,COD,Cancelled,Meera,,1
ORD041381,2024-03-13,2024-03-15,CUST09325,John Sharma,Home Office,USA,,Chennai,West,ABC123,P00393,Chair 2025,Furniture,Table,Nova,7,980.91,-0.1,7553.0070000000005,759.3,2237.91,29.63,Standard,114.56,UPI,Shipped,Meera,,2
ORD035032,2025-02-08,2025-02-12,CUST04250,Neha Sharma,Consumer,india,Karnataka,,East,174574,P02805,Chair ,Furniture,Chair,,3,4459.74,,13379.22,3184.59,3825.45,28.59,standard ,347.1,,Pending,,Yes,3
ORD005709,14/05/2024,2024-05-28,CUST05315,Sara Sharma,Consumer,,Karnataka,Delhi,South,ABC123,P01146,Phone Pro,Technology,Phone,Nova,10,1634.08,1.2,-3268.159999999999,1341.02,-16678.36,510.33,Same Day,170.58,Net Banking,Delivered,Karan,,1
ORD008342,03/02/2024,2024-02-14,CUST09058,Neha ,Consumer,india,Delhi,Chennai,,ABC123,P00969,Laptop 2025,Technology,Phone,Zen,9,3501.89,1.2,-6303.401999999998,2770.29,-31236.01,495.54,Express,22.52,,Pending,Rohit,,
ORD019428,"May 22, 2024",2024-06-05,CUST10577, , consumer ,INDIA,Maharastra,Bengaluru,West,,P00634,Phone 2025,Furniture,Table,Acme,20,95.47,-0.1,2100.34,72.19,656.54,31.26,standard ,94.68,Cash,Shipped,Rohit,No,5
ORD044589,2024-09-06,2024-09-18,CUST10644,Rahul Patel,Consumer,INDIA,Delhi,Pune,East,390938,P00428,Desk Pro,Office Supplies,Paper,Nova,6,2253.22,0.21,10680.2628,1635.56,866.9,8.12,Standard,64.83,Cash,Shipped,Meera,,4
ORD000612,"Jun 04, 2024",2024-06-13,CUST13044,Priya Singh, consumer ,,Maharashtra,Mumbai,West,ABC123,P00588,Laptop 2025,Technology,Phone,Nova,9,1439.43,1.2,-2590.9739999999997,1103.71,-12524.36,483.38,Express,180.0,,Delivered,,Yes,4
ORD024993,2023-09-14,2023-09-22,CUST11139,Vikas Khan,Home Office,,,Hydrabad,,,P02015,Chair 2025,Technology,Laptop,Prime,15,3316.48,-0.1,54721.92,2510.89,17058.57,31.17,Same Day,337.06,Card,Shipped,Anjali,Yes,2
ORD006277,2023-07-30,2023-08-08,CUST12209, ,Corporate,,Maharashtra,Delhi,East,498575,P01315,Laptop Pro,Furniture,Table,,5,2448.83,,12244.15,1124.73,6620.5,54.07,Same Day,281.08,Cash,Cancelled,Meera,Yes,5
ORD033846,2024-12-09,2024-12-08,CUST11071,Priya Khan,Corporate,India,Karnataka,Hydrabad,North,ABC123,P01006,Laptop Max,Furniture,Table,Acme,12,4289.22,,51470.64,2547.8,20897.04,40.6,Standard,345.83,Net Banking,Cancelled,Anjali,Yes,4
ORD023138,02/04/2024,2024-04-17,CUST11993,Priya Khan,Home Office,USA,Delhi,Mumbai,North,ABC123,P02658,Chair ,Office Supplies,Paper,Zen,14,4669.22,1.2,-13073.815999999997,2142.14,-43063.78,329.39,standard ,258.12,Net Banking,Delivered,Meera,No,1
ORD032768,2024-08-13,2024-08-19,CUST05763, Sharma,Consumer,,Maharastra,Chennai,,,P02178,Notebook Max,Furniture,Chair,Acme,14,1606.12,-0.1,24734.248000000003,1193.16,8030.01,32.47,standard ,335.73,,Delivered,Rohit,,Five
ORD007584,2024-07-27,2024-07-29,CUST08325,Sneha Patel,Corporate,india,Delhi,Hydrabad,,ABC123,P01108,Phone ,Furniture,Chair,Acme,3,3712.03,,11136.09,2222.03,4470.0,40.14,Express,423.5,,Pending,Rohit,,2
ORD013108,"Jan 18, 2024",2024-02-02,CUST12878, , consumer ,INDIA,Gujarat,Chennai,East,362375,P00914,Phone Pro,Furniture,Table,Prime,6,3039.27,,18235.62,1967.11,6432.96,35.28,Same Day,365.92,,Shipped,,,
ORD036784,2024-10-25,2024-10-25,CUST09353,Rahul Sharma,Corporate,USA,Karnataka,Delhi,West,322281,P00159,Laptop X,Furniture,Chair,Nova,10,367.66,0.2,2941.2800000000007,163.34,1307.88,44.47,standard ,248.5,Cash,Delivered,,,Five
ORD003866,27/05/2025,2025-06-05,CUST06449,Amit ,Consumer,UAE,Delhi,Mumbai,South,207993,P01855,Phone 2025,Technology,Phone,Nova,8,472.49,-0.1,4157.912,414.65,840.71,20.22,Same Day,218.38,UPI,Delivered,Rohit,,5
ORD032701,2023-09-04,2023-09-09,CUST04542,Priya Sharma,Corporate,india,,,,,P02073,Chair X,Furniture,Table,Nova,4,1224.93,-0.1,5389.692000000001,681.13,2665.17,49.45,standard ,365.92,Net Banking,Pending,Anjali,No,4
ORD002468,"Feb 18, 2023",2023-02-28,CUST10173,Aditya Sharma, consumer ,INDIA,, MUMBAI ,North,ABC123,P02749,Phone 2025,Office Supplies,Paper,Acme,-1,2684.67,0.34,-1771.8821999999998,1101.63,-670.25,37.83,Express,156.68,,Delivered,Karan,,
ORD007240,"Jan 26, 2024",2024-02-01,CUST07151,Neha ,Consumer,INDIA,,Hydrabad,West,ABC123,P00823,Phone 2025,Technology,Phone,Acme,0,1578.76,1.2,-0.0,1117.61,-0.0,,Standard,313.0,Card,Delivered,,Yes,2
ORD011723,"Jul 16, 2023",2023-07-17,CUST10185,Rahul Khan,Consumer,INDIA,Delhi,Pune,North,,P02099,Phone 2025,Furniture,Table,Acme,2,742.97,,1485.94,585.21,315.52,21.23,Same Day,85.79,Card,Pending,,Yes,
ORD038083,"Nov 14, 2024",2024-11-20,CUST07426,John Khan, consumer ,India,,Bengaluru,East,400001 ,P02228,Phone Max,Tech,Chair,Nova,13,1387.76,0.1,16236.792000000001,1041.06,2703.01,16.65,Standard,430.83,Net Banking,Cancelled,Anjali,,1
ORD031705,2023-07-02,2023-07-02,CUST03236,Neha Patel,Corporate,,Maharashtra,Pune,East,ABC123,P02668,Laptop X,Technology,Phone,Acme,20,1709.25,1.2,-6836.999999999998,1206.11,-30959.2,452.82,Same Day,218.42,COD,Shipped,Anjali,No,
ORD032922,2024-05-20,2024-05-19,CUST01161,Rahul Sharma, consumer ,USA,Tamil Nadu,Hydrabad,West,ABC123,P00742,Phone X,Furniture,Table,Acme,15,2726.95,1.2,-8180.8499999999985,2060.49,-39088.2,477.8,Same Day,309.65,Cash,Pending,Karan,,2
ORD012405,"Feb 13, 2024",2024-02-19,CUST08662,Sneha Singh,Home Office,,Karnataka,Chennai,South,400001 ,P02864,Phone Max,Furniture,Table,,7,403.31,-0.1,3105.4870000000005,229.31,1500.32,48.31,Same Day,338.89,,Shipped,Rohit,No,4
ORD014723,2025-02-22,2025-03-04,CUST03019, ,Consumer,india,, MUMBAI ,South,400001 ,P00654,Mouse ,Technology,Laptop,Prime,11,4959.15,-0.1,60005.715,3348.2,23175.51,38.62,Express,316.35,COD,Delivered,Anjali,Yes,5
ORD037063,2024-08-05,2024-08-03,CUST02134,Priya , consumer ,USA,Gujarat,,East,166473,P00823,Laptop X,Furniture,Table,Acme,9,1783.6,1.2,-3210.479999999999,1589.71,-17517.87,545.65,standard ,160.71,,Delivered,Anjali,Yes,4
ORD029206,04/07/2024,2024-07-02,CUST12756,Priya Patel, consumer ,UAE,Maharastra,Hydrabad,East,853960,P01147,Laptop Max,Office Supplies,Paper,Prime,1,891.32,1.2,-178.26399999999998,685.03,-863.29,484.28,Standard,367.95,Card,Delivered,Meera,Yes,5
ORD040764,"Apr 15, 2025",2025-04-24,CUST10285,Aditya Khan,Home Office,india,Maharashtra,Hydrabad,West,400001 ,P00845,Laptop ,Furniture,Chair,Nova,14,3769.21,1.2,-10553.787999999999,2817.13,-49993.61,473.7,Same Day,169.01,Net Banking,Cancelled,Karan,,2
ORD043649,17/02/2023,2023-02-16,CUST00257,Neha Sharma,Consumer,INDIA,,,North,870062,P02805,Chair X,Technology,Phone,Acme,10,3578.11,1.2,-7156.219999999998,3193.49,-39091.12,546.25,Express,303.38,Cash,Shipped,Rohit,No,4
ORD004381,25/05/2023,2023-05-23,CUST10035,Vikas Singh,Corporate,,Maharastra, MUMBAI ,South,730816,P01035,Mouse Pro,Furniture,Chair,Acme,6,3986.03,-0.1,26307.798000000003,3232.51,6912.74,26.28,Express,88.62,COD,Shipped,Karan,Yes,
ORD039354,16/02/2025,2025-02-17,CUST06791,Neha ,Consumer,india,,Bengaluru,West,400001 ,P01551,Phone X,Tech,Laptop,Zen,18,4109.56,,73972.08,1767.35,42159.78,56.99,standard ,281.89,Cash,Cancelled,,No,5
ORD025254,"Feb 03, 2024",2024-02-18,CUST06168, Khan,Corporate,india,Delhi, MUMBAI ,North,400001 ,P01742,Phone X,Technology,Laptop,Acme,20,3732.09,0.39,45531.498,2611.62,-6700.9,-14.72,Standard,82.18,Net Banking,Delivered,Karan,No,3
ORD030846,2023-09-06,2023-09-19,CUST02630, Patel, consumer ,,Karnataka,Hydrabad,South,701913,P02534,Desk Max,Technology,Laptop,,19,4626.13,1.2,-17579.293999999998,3722.16,-88300.33,502.3,Standard,163.18,Card,Pending,Karan,,1
ORD028804,"Feb 23, 2025",2025-03-10,CUST07339,Aditya Khan,Corporate,INDIA,Karnataka,Chennai,East,ABC123,P01984,Desk Max,Furniture,Chair,Zen,15,1660.8,-0.1,27403.2,1018.98,12118.5,44.22,Same Day,293.91,Card,Delivered,Meera,,4
ORD007455,2024-12-14,2024-12-27,CUST07516, Singh, consumer ,India,,Chennai,South,ABC123,P02548,Desk ,Furniture,Chair,Acme,19,3778.27,-0.1,78965.84300000001,2189.95,37356.79,47.31,standard ,59.71,UPI,Cancelled,Rohit,Yes,
ORD040165,"Mar 10, 2024",2024-03-08,CUST14392,Aditya Sharma,Corporate,,Delhi,Pune,East,345589,P02816,Phone Pro,Office Supplies,Paper,,8,1756.13,1.2,-2809.8079999999995,1000.07,-10810.37,384.74,Standard,359.99,Card,Pending,,,5
ORD035099,2023-07-29,2023-08-04,CUST06182,Rahul Sharma, consumer ,,Maharashtra,Bengaluru,West,729793,P02543,Mouse X,Furniture,Table,Nova,18,4610.25,1.2,-16596.899999999998,3106.53,-72514.44,436.92,Express,204.24,Card,Delivered,Anjali,No,3
